model,month,games_all,mse_all,games_shared_with_fide,mse_shared_with_fide,fide_official_mse_on_shared
provisional_without_pair_shrinkage,2012-06,0,,0,,
provisional_without_pair_shrinkage,2012-07,196973,0.1455130932010094,150058,0.13911819469853184,0.1391799920494064
provisional_without_pair_shrinkage,2012-08,102757,0.14421589342943406,80200,0.13731461764488745,0.13820478774648162
provisional_without_pair_shrinkage,2012-09,130159,0.14423203364749407,102300,0.13841099962627254,0.13901320342270362
provisional_without_pair_shrinkage,2012-10,77341,0.14225871636364773,61915,0.13695560427194078,0.13801826261835118
provisional_without_pair_shrinkage,2012-11,77002,0.1450831147000631,59606,0.138281852876524,0.1349325056168898
provisional_without_pair_shrinkage,2012-12,86451,0.14633477465005987,65482,0.13983031958368425,0.1397145225049369
provisional_without_pair_shrinkage,2013-01,80760,0.14795157127308176,63960,0.14210900174078628,0.14187160749925978
provisional_without_pair_shrinkage,2013-02,93367,0.1473685586799345,71354,0.1404833840443994,0.14106790244226441
provisional_without_pair_shrinkage,2013-03,79090,0.1524010178159352,57496,0.1452674781679509,0.14463920306920244
provisional_without_pair_shrinkage,2013-04,114967,0.1492806164640168,88831,0.1433835526958368,0.14274204141553173
provisional_without_pair_shrinkage,2013-05,142160,0.14769482949134405,111877,0.14289761070664683,0.14275613557467082
provisional_without_pair_shrinkage,2013-06,135294,0.1466823788527866,103699,0.14065802339799888,0.14104759241351278
provisional_without_pair_shrinkage,2013-07,81625,0.14376002582963196,62282,0.13831750344087299,0.13854468283755306
provisional_without_pair_shrinkage,2013-08,122736,0.14446769608796634,95291,0.13856946692523306,0.13992060789383104
provisional_without_pair_shrinkage,2013-09,115276,0.1409251950652438,92932,0.13704261097368067,0.13816549139479253
provisional_without_pair_shrinkage,2013-10,97687,0.14279329471523644,75665,0.13685172900403397,0.13937549825209636
provisional_without_pair_shrinkage,2013-11,95769,0.14622111564219203,73887,0.13985622638779488,0.1394298478564762
provisional_without_pair_shrinkage,2013-12,84857,0.14480433079476068,65445,0.138310052968711,0.13880307904996353
provisional_without_pair_shrinkage,2014-01,106181,0.14891097978290502,81289,0.1443990446350797,0.1460064473258296
provisional_without_pair_shrinkage,2014-02,108120,0.14728737077186788,79651,0.14088688343978176,0.1430932326926938
provisional_without_pair_shrinkage,2014-03,80830,0.14766540549560314,60179,0.14279468930757305,0.14316917976868246
provisional_without_pair_shrinkage,2014-04,113306,0.14726522804524037,89232,0.1426095123788995,0.1441804468367671
provisional_without_pair_shrinkage,2014-05,162815,0.14612895232397324,126191,0.14205740653641535,0.14265614762268508
provisional_without_pair_shrinkage,2014-06,105949,0.1463814892475634,77629,0.14040810244253968,0.1419576478009314
provisional_without_pair_shrinkage,2014-07,104568,0.14420281034648072,77884,0.14000577932857736,0.1410323395154555
provisional_without_pair_shrinkage,2014-08,124004,0.14336440216076413,95737,0.13935664436834239,0.14282311855056548
provisional_without_pair_shrinkage,2014-09,122451,0.1413745762817306,95259,0.13753852574552597,0.13991135775109212
provisional_without_pair_shrinkage,2014-10,100479,0.14058478433764426,76267,0.1366346845240914,0.13806934959809425
provisional_without_pair_shrinkage,2014-11,107622,0.14501215612449705,81645,0.14094141053687304,0.14154703103499125
provisional_without_pair_shrinkage,2014-12,94431,0.14690443597359318,70550,0.14175503905484824,0.1413232080433178
provisional_without_pair_shrinkage,2015-01,119188,0.146672315113766,89310,0.14214263575496938,0.14301551463703546
provisional_without_pair_shrinkage,2015-02,115470,0.14301888508414026,91069,0.13948362376023093,0.1408391753876161
provisional_without_pair_shrinkage,2015-03,98328,0.1458957360909092,74441,0.14132327773707845,0.14294080489593167
provisional_without_pair_shrinkage,2015-04,120313,0.14462481489860923,96431,0.14072097558947388,0.1411449748553981
provisional_without_pair_shrinkage,2015-05,159203,0.14416683956811793,123999,0.1400211279515647,0.1410949021103982
provisional_without_pair_shrinkage,2015-06,133429,0.14378932201992556,100399,0.1391005067374846,0.1410344339458968
provisional_without_pair_shrinkage,2015-07,106171,0.1431896677696378,81232,0.1387567664132671,0.14068374643292697
provisional_without_pair_shrinkage,2015-08,137771,0.14076147511260553,108745,0.13705884437278845,0.14040461511111746
provisional_without_pair_shrinkage,2015-09,154547,0.13970813494554796,125379,0.13574531505388596,0.1390173806964231
provisional_without_pair_shrinkage,2015-10,103432,0.14227468415978772,81712,0.137529510010504,0.139442672554209
provisional_without_pair_shrinkage,2015-11,118017,0.14150954900087687,93670,0.13710583244650915,0.13782485450295093
provisional_without_pair_shrinkage,2015-12,120452,0.14518074347009854,96094,0.14102637366448129,0.14334223570105317
provisional_without_pair_shrinkage,2016-01,142820,0.1484286964237905,111822,0.14339344607499035,0.14617404210702173
provisional_without_pair_shrinkage,2016-02,131816,0.14390872076271535,103358,0.13921549682842738,0.14149156769821652
provisional_without_pair_shrinkage,2016-03,132128,0.1462608803296324,106823,0.14180125930149134,0.14364726774250317
provisional_without_pair_shrinkage,2016-04,155437,0.14580373809524508,124640,0.14222417753135402,0.14377650175885232
provisional_without_pair_shrinkage,2016-05,137093,0.14470121548520434,111315,0.1409244224160766,0.1428058053019569
provisional_without_pair_shrinkage,2016-06,142698,0.1442639377942897,110644,0.13876106778507047,0.14126813853236594
provisional_without_pair_shrinkage,2016-07,109570,0.14505443878695576,87396,0.14047441206031644,0.14293209434493165
provisional_without_pair_shrinkage,2016-08,156349,0.14251573732972936,125466,0.13789036870120125,0.14106828550107872
provisional_without_pair_shrinkage,2016-09,170541,0.14029696228853444,141565,0.1366571526298809,0.14154906017596586
provisional_without_pair_shrinkage,2016-10,102692,0.14305131418367073,81888,0.13805750321893262,0.14190715383649383
provisional_without_pair_shrinkage,2016-11,130785,0.1428575921621369,106284,0.13796431880937893,0.14085633062498779
provisional_without_pair_shrinkage,2016-12,141489,0.14484170025356752,116345,0.1415456621621213,0.1436400786611406
provisional_without_pair_shrinkage,2017-01,155897,0.14824806321420256,123531,0.143311427797106,0.14670666475019908
provisional_without_pair_shrinkage,2017-02,150759,0.14307177177748617,121558,0.1386687600549716,0.14262319169159204
provisional_without_pair_shrinkage,2017-03,117131,0.1470412544937408,96153,0.14230642805117802,0.1454640615563146
provisional_without_pair_shrinkage,2017-04,148123,0.1484243651105441,121788,0.14464878856810495,0.14660659289062322
provisional_without_pair_shrinkage,2017-05,168769,0.14307740569508742,138400,0.13860259502246786,0.1414714100110548
provisional_without_pair_shrinkage,2017-06,143535,0.14289230476883447,115773,0.13927483201708388,0.14381991804577768
provisional_without_pair_shrinkage,2017-07,130033,0.14347649848498176,104188,0.13958853652365202,0.1447036230325956
provisional_without_pair_shrinkage,2017-08,171045,0.1421902956077543,139774,0.1378860703251373,0.14385007764281413
provisional_without_pair_shrinkage,2017-09,166013,0.13913139219702175,138049,0.1355786730896646,0.14127705307757643
provisional_without_pair_shrinkage,2017-10,114268,0.14158872660729652,93445,0.13721304015471558,0.1430673773604005
provisional_without_pair_shrinkage,2017-11,124767,0.14005107094354458,101873,0.13607038536795232,0.1397531099635756
provisional_without_pair_shrinkage,2017-12,152995,0.14566436731330676,126971,0.14215765550234785,0.14593946554204865
provisional_without_pair_shrinkage,2018-01,158039,0.1468440217283009,128128,0.1432231167235314,0.14795017354637724
provisional_without_pair_shrinkage,2018-02,159448,0.1432547093633565,130833,0.14017135970978753,0.14516506605768278
provisional_without_pair_shrinkage,2018-03,140200,0.14422317626133443,113958,0.1394480136596229,0.1438710706118439
provisional_without_pair_shrinkage,2018-04,136794,0.1457906450048835,114566,0.14262511018561316,0.14638299361794493
provisional_without_pair_shrinkage,2018-05,175647,0.14424563439380514,142890,0.1400966568939272,0.14478892880618174
provisional_without_pair_shrinkage,2018-06,155857,0.14234612411647937,124913,0.138649915604718,0.14461917809477368
provisional_without_pair_shrinkage,2018-07,127445,0.145960020176835,101253,0.1426123746582006,0.14776779749934635
provisional_without_pair_shrinkage,2018-08,183183,0.14139874013397188,151293,0.13758424002469055,0.14505380291679337
provisional_without_pair_shrinkage,2018-09,163513,0.1401265840109962,134001,0.13637525000180595,0.1438768147320056
provisional_without_pair_shrinkage,2018-10,99339,0.14160844518841118,81172,0.13773969455027119,0.14439505080350473
provisional_without_pair_shrinkage,2018-11,132573,0.14102893868359448,110473,0.13809445319969535,0.1435403399992663
provisional_without_pair_shrinkage,2018-12,160329,0.1460237842428436,132013,0.14247964494990298,0.1486459346962695
provisional_without_pair_shrinkage,2019-01,151587,0.14519520039468609,123867,0.14198368890786578,0.14846589402257646
provisional_without_pair_shrinkage,2019-02,166560,0.1431943234625109,136179,0.13977655537528497,0.14674861876527814
provisional_without_pair_shrinkage,2019-03,123549,0.14275484538384764,102775,0.13935381753747772,0.1457772082195778
provisional_without_pair_shrinkage,2019-04,147548,0.14534683352119432,122103,0.14193092822312,0.14767940148047384
provisional_without_pair_shrinkage,2019-05,203830,0.14245702726350423,167801,0.1390411162786738,0.14549958711491992
provisional_without_pair_shrinkage,2019-06,131996,0.14479355598536203,105832,0.14133469954020472,0.1477431887930657
provisional_without_pair_shrinkage,2019-07,150657,0.1439733532716422,122965,0.1406105681090414,0.14871307352825164
provisional_without_pair_shrinkage,2019-08,184892,0.14073692339917135,153532,0.1375467796754857,0.1466920341447409
provisional_without_pair_shrinkage,2019-09,174646,0.1409217730391985,145075,0.13812564900687122,0.14783924411519628
provisional_without_pair_shrinkage,2019-10,105337,0.14190093013619454,86984,0.13896124440440927,0.1487107912354122
provisional_without_pair_shrinkage,2019-11,136652,0.1428607928246541,112749,0.13956403476106305,0.14706445098924276
provisional_without_pair_shrinkage,2019-12,163304,0.14457696874211823,135706,0.14157902624620847,0.1477000164205632
provisional_without_pair_shrinkage,2020-01,154730,0.14508174618677724,127518,0.14240825044077754,0.15014015496170627
provisional_without_pair_shrinkage,2020-02,166424,0.14257209876954,138404,0.14009071055302583,0.14813930255937824
provisional_without_pair_shrinkage,2020-03,134659,0.14519785760303938,113746,0.1418014363402273,0.14837624462817883
provisional_without_pair_shrinkage,2020-04,98206,0.14487488222921974,84539,0.14272777510922297,0.14827489869085791
provisional_without_pair_shrinkage,2020-05,6318,0.15467047274752677,5203,0.15049454372474227,0.1550410720513652
provisional_without_pair_shrinkage,2020-06,1983,0.14508976139511945,1604,0.14507279125553976,0.14456280345942843
provisional_without_pair_shrinkage,2020-07,10453,0.1317020887375748,9776,0.1311376367288335,0.1370723543159292
provisional_without_pair_shrinkage,2020-08,17416,0.13548068466480007,14879,0.13305334363894977,0.14461018568376216
provisional_without_pair_shrinkage,2020-09,35859,0.14040491245844575,31616,0.13876934060255383,0.14855440760545635
provisional_without_pair_shrinkage,2020-10,35958,0.13939522522980546,31602,0.1367935825188747,0.14576140867445989
provisional_without_pair_shrinkage,2020-11,38815,0.13914342035168886,34066,0.1374117200031949,0.14359375483932493
provisional_without_pair_shrinkage,2020-12,20568,0.14526604792653336,16928,0.14239152603437538,0.151251817381171
provisional_without_pair_shrinkage,2021-01,24591,0.14769028729819314,20345,0.14562069117175477,0.15407100493093484
provisional_without_pair_shrinkage,2021-02,19935,0.14872113142812649,15945,0.1434322655054923,0.1548057050279339
provisional_without_pair_shrinkage,2021-03,14473,0.14574458883053218,11227,0.1429294903291324,0.15813373659938568
provisional_without_pair_shrinkage,2021-04,31608,0.14602863858060364,25655,0.14247216703997104,0.15485994249315774
provisional_without_pair_shrinkage,2021-05,42571,0.14878287454353983,32833,0.14383956150269966,0.1572828194095197
provisional_without_pair_shrinkage,2021-06,32623,0.14694681618957522,26524,0.14321981467629993,0.15361593144860108
provisional_without_pair_shrinkage,2021-07,67486,0.14757009386760134,52070,0.1435642465753976,0.15534107897680646
provisional_without_pair_shrinkage,2021-08,85151,0.14260990386419786,70202,0.13829717544644793,0.15329495645721306
provisional_without_pair_shrinkage,2021-09,107478,0.14422455014548094,87526,0.1397000894050281,0.15486003762158035
provisional_without_pair_shrinkage,2021-10,72035,0.14261690527311774,58242,0.1370732565749765,0.14973921777886925
provisional_without_pair_shrinkage,2021-11,88431,0.14275494461807006,73424,0.1377488180440441,0.1484686863486792
provisional_without_pair_shrinkage,2021-12,120499,0.14796420886840395,95357,0.1433208289195715,0.1564535839666976
provisional_without_pair_shrinkage,2022-01,106332,0.15060054965265035,81324,0.1460738937410708,0.1594703565523222
provisional_without_pair_shrinkage,2022-02,84471,0.14622838110616493,66176,0.1408098089343738,0.15475191427107401
provisional_without_pair_shrinkage,2022-03,79374,0.14487095439123873,64167,0.13975155358272234,0.15226536773714602
provisional_without_pair_shrinkage,2022-04,129046,0.1451613669088731,103775,0.1408078537183717,0.15363782815108565
provisional_without_pair_shrinkage,2022-05,151542,0.14658946433618159,120708,0.1413762304474442,0.15458422070004835
provisional_without_pair_shrinkage,2022-06,121892,0.143747442886262,96978,0.1394708866527039,0.1538702364839426
provisional_without_pair_shrinkage,2022-07,123467,0.1449538717337791,97255,0.1400559499881401,0.15439572665176224
provisional_without_pair_shrinkage,2022-08,147775,0.14410399057082043,118956,0.1392046961258144,0.1566583743112495
provisional_without_pair_shrinkage,2022-09,166586,0.1418193058027603,135348,0.1377175668603775,0.15403433891707607
provisional_without_pair_shrinkage,2022-10,112576,0.1450172267199097,91113,0.14029372514064598,0.15612180778860027
provisional_without_pair_shrinkage,2022-11,121255,0.14321036256768063,95722,0.13798351501388748,0.15054956403779413
provisional_without_pair_shrinkage,2022-12,155614,0.14575930818494232,125814,0.1413559410476458,0.1552064950378177
provisional_without_pair_shrinkage,2023-01,117006,0.14684696241554834,93656,0.14253139427154576,0.1555209729020314
provisional_without_pair_shrinkage,2023-02,158635,0.14480158541305355,125878,0.140285202021194,0.1541977404775415
provisional_without_pair_shrinkage,2023-03,148995,0.1466590562208453,118611,0.1419813774702786,0.15346944489148756
provisional_without_pair_shrinkage,2023-04,134395,0.1454439072955825,109286,0.1414833014608302,0.15364614231316087
provisional_without_pair_shrinkage,2023-05,161031,0.1423900729591162,125552,0.1379974677522628,0.15124570422864655
provisional_without_pair_shrinkage,2023-06,154070,0.14323227937288388,120933,0.13982819567899782,0.15205762795967753
provisional_without_pair_shrinkage,2023-07,134541,0.1440630152175257,104978,0.13956965270361488,0.15421571596188255
provisional_without_pair_shrinkage,2023-08,174520,0.14423315261230388,140987,0.14003546814180226,0.15663805054240293
provisional_without_pair_shrinkage,2023-09,181717,0.14255734928514163,144747,0.13788333507313466,0.15312476630520452
provisional_without_pair_shrinkage,2023-10,109233,0.14187750582576145,89765,0.1379232205522271,0.15245830891061207
provisional_without_pair_shrinkage,2023-11,155183,0.1413591773787517,123446,0.13636909296933536,0.14857358303711993
provisional_without_pair_shrinkage,2023-12,157723,0.14553872778099494,129553,0.1415113936531197,0.15461103282679903
provisional_without_pair_shrinkage,2024-01,136753,0.14635336697089874,107620,0.141321482628405,0.15515565682445132
provisional_without_pair_shrinkage,2024-02,188591,0.14551570087536816,148100,0.14119572197863836,0.15458904603311982
provisional_without_pair_shrinkage,2024-03,158871,0.14684894082775055,125251,0.142005353514484,0.1536947440799163
provisional_without_pair_shrinkage,2024-04,153312,0.14681155849533367,126462,0.14221840723880877,0.14904309409256347
provisional_without_pair_shrinkage,2024-05,184379,0.14294749982143903,148516,0.13832394624823396,0.1440756316314139
provisional_without_pair_shrinkage,2024-06,166980,0.1417623124015338,128797,0.13657270183484524,0.14346134520623752
provisional_without_pair_shrinkage,2024-07,124316,0.14172553076732491,97658,0.13690813377740374,0.14459813674808647
provisional_without_pair_shrinkage,2024-08,204608,0.1416666357693882,165841,0.13656227181397163,0.14595087092256542
provisional_without_pair_shrinkage,2024-09,170646,0.14114797419825162,137992,0.13615932063662867,0.14490793270601346
provisional_without_pair_shrinkage,2024-10,127181,0.1426300012058446,103637,0.13771551366971033,0.14513949766479062
provisional_without_pair_shrinkage,2024-11,150324,0.14206232629681512,122605,0.13735296717176204,0.14348358933736863
provisional_without_pair_shrinkage,2024-12,178838,0.1447968335079824,146431,0.14023382530049486,0.14670192491710318
provisional_without_pair_shrinkage,2025-01,164555,0.14617864881258713,132507,0.14221927310413757,0.1500422774990157
provisional_without_pair_shrinkage,2025-02,201036,0.14590609353780393,158773,0.14103888979709228,0.14842691902018532
provisional_without_pair_shrinkage,2025-03,168718,0.1447019683322195,137738,0.14029670189399773,0.14668756884309575
provisional_without_pair_shrinkage,2025-04,174938,0.14498565004615496,144880,0.1405392097786654,0.14755620165780653
provisional_without_pair_shrinkage,2025-05,198582,0.14256865764469634,161724,0.13743191908352967,0.14424900164020438
provisional_without_pair_shrinkage,2025-06,178781,0.14301667684721295,138929,0.13792386789406014,0.14518967706496425
provisional_without_pair_shrinkage,2025-07,163965,0.14246178318972688,131684,0.13736435192291996,0.14404662662381607
provisional_without_pair_shrinkage,2025-08,206483,0.143154040261877,169796,0.13813281636961308,0.14615148256468435
provisional_without_pair_shrinkage,2025-09,198411,0.1423940724425782,162815,0.13761808446626217,0.1456144322313506
provisional_without_pair_shrinkage,2025-10,147779,0.14134462632971623,123999,0.13629062767050235,0.14357558504245022
provisional_without_pair_shrinkage,2025-11,165904,0.1419624879057884,137859,0.13701561495104164,0.14412473099827613
provisional_without_pair_shrinkage,2025-12,192614,0.1434777481169069,161785,0.13923546820314053,0.14623287424657014
provisional_without_pool_centering,2008-04,180982,0.1760976429422982,144265,0.1720408596531137,0.13764081149142152
provisional_without_pool_centering,2008-05,0,,0,,
provisional_without_pool_centering,2008-06,0,,0,,
provisional_without_pool_centering,2008-07,236675,0.16364867748458872,187852,0.15845006200620051,0.13679543234739883
provisional_without_pool_centering,2008-08,0,,0,,
provisional_without_pool_centering,2008-09,0,,0,,
provisional_without_pool_centering,2008-10,243167,0.1590396083860956,187997,0.1522162386465753,0.13360164260122337
provisional_without_pool_centering,2008-11,0,,0,,
provisional_without_pool_centering,2008-12,0,,0,,
provisional_without_pool_centering,2009-01,167185,0.15633234125290377,129736,0.14948121288682634,0.13549237721585075
provisional_without_pool_centering,2009-02,0,,0,,
provisional_without_pool_centering,2009-03,0,,0,,
provisional_without_pool_centering,2009-04,185579,0.15367962604293067,144117,0.14713861847996598,0.1362235904853938
provisional_without_pool_centering,2009-05,0,,0,,
provisional_without_pool_centering,2009-06,0,,0,,
provisional_without_pool_centering,2009-07,276319,0.15212069913313495,213427,0.14579474718510446,0.13672714563217941
provisional_without_pool_centering,2009-08,0,,0,,
provisional_without_pool_centering,2009-09,203525,0.1494991501759964,156525,0.1431365352289897,0.1358919539142354
provisional_without_pool_centering,2009-10,0,,0,,
provisional_without_pool_centering,2009-11,124272,0.1445356089106128,97975,0.1395684846853828,0.1332768421482737
provisional_without_pool_centering,2009-12,0,,0,,
provisional_without_pool_centering,2010-01,129027,0.15134764137673093,98157,0.14514290828367066,0.13953411914446878
provisional_without_pool_centering,2010-02,0,,0,,
provisional_without_pool_centering,2010-03,120543,0.14893915929925156,93770,0.1433150829240676,0.13844180215781
provisional_without_pool_centering,2010-04,0,,0,,
provisional_without_pool_centering,2010-05,199670,0.14901609042522881,158485,0.1441389828724118,0.13968666619760683
provisional_without_pool_centering,2010-06,0,,0,,
provisional_without_pool_centering,2010-07,159042,0.14863058023361994,124520,0.14296412063118535,0.1392908571539941
provisional_without_pool_centering,2010-08,0,,0,,
provisional_without_pool_centering,2010-09,195050,0.1467546099691629,147890,0.13884155837761286,0.13571324516676864
provisional_without_pool_centering,2010-10,0,,0,,
provisional_without_pool_centering,2010-11,140448,0.14435068868588097,109782,0.13775076440940576,0.1347141978585435
provisional_without_pool_centering,2010-12,0,,0,,
provisional_without_pool_centering,2011-01,145193,0.14931977917542347,109700,0.14193513743922243,0.13972153095692524
provisional_without_pool_centering,2011-02,0,,0,,
provisional_without_pool_centering,2011-03,132088,0.14821213509483125,99511,0.1408998349950709,0.13901446406464418
provisional_without_pool_centering,2011-04,0,,0,,
provisional_without_pool_centering,2011-05,223039,0.14863315946428562,178791,0.14390284435171755,0.14128042527243903
provisional_without_pool_centering,2011-06,0,,0,,
provisional_without_pool_centering,2011-07,176771,0.14737328051962495,132854,0.14060326717632135,0.13871616654654184
provisional_without_pool_centering,2011-08,0,,0,,
provisional_without_pool_centering,2011-09,224484,0.1443063613012485,172951,0.1367991948635708,0.1363402433763059
provisional_without_pool_centering,2011-10,0,,0,,
provisional_without_pool_centering,2011-11,161794,0.14648733470674521,123278,0.1384655280671415,0.13767324972062722
provisional_without_pool_centering,2011-12,0,,0,,
provisional_without_pool_centering,2012-01,164518,0.14996463774539381,122749,0.14258817013728697,0.14188899280634668
provisional_without_pool_centering,2012-02,0,,0,,
provisional_without_pool_centering,2012-03,140138,0.14621651012026554,105841,0.13899227403492664,0.13903934561748874
provisional_without_pool_centering,2012-04,0,,0,,
provisional_without_pool_centering,2012-05,259245,0.1482048678901649,200618,0.14183915520562057,0.14118119535100415
provisional_without_pool_centering,2012-06,0,,0,,
provisional_without_pool_centering,2012-07,196973,0.1455137170264037,150058,0.13911909092601552,0.1391799920494064
provisional_without_pool_centering,2012-08,102757,0.14421642349503133,80200,0.1373152263601128,0.13820478774648162
provisional_without_pool_centering,2012-09,130159,0.14423213843389388,102300,0.13841146606064456,0.13901320342270362
provisional_without_pool_centering,2012-10,77341,0.14226012143132236,61915,0.13695751436679632,0.13801826261835118
provisional_without_pool_centering,2012-11,77002,0.14508418765572456,59606,0.13828355992939612,0.1349325056168898
provisional_without_pool_centering,2012-12,86451,0.146335603895337,65482,0.13983136319724554,0.1397145225049369
provisional_without_pool_centering,2013-01,80760,0.1479527055740542,63960,0.14211038420337668,0.14187160749925978
provisional_without_pool_centering,2013-02,93367,0.14736894256336494,71354,0.1404842085067755,0.14106790244226441
provisional_without_pool_centering,2013-03,79090,0.15240160433051025,57496,0.14526876972439834,0.14463920306920244
provisional_without_pool_centering,2013-04,114967,0.1492811406786135,88831,0.14338433882245374,0.14274204141553173
provisional_without_pool_centering,2013-05,142160,0.14769506777270214,111877,0.1428981873547989,0.14275613557467082
provisional_without_pool_centering,2013-06,135294,0.14668269784018967,103699,0.14065891503605155,0.14104759241351278
provisional_without_pool_centering,2013-07,81625,0.1437607807971383,62282,0.1383186544458938,0.13854468283755306
provisional_without_pool_centering,2013-08,122736,0.14446829594213215,95291,0.1385703911946093,0.13992060789383104
provisional_without_pool_centering,2013-09,115276,0.14092564287415685,92932,0.13704333483453332,0.13816549139479253
provisional_without_pool_centering,2013-10,97687,0.14279367393642337,75665,0.1368528365326749,0.13937549825209636
provisional_without_pool_centering,2013-11,95769,0.14622142510219455,73887,0.13985692702665783,0.1394298478564762
provisional_without_pool_centering,2013-12,84857,0.14480480070493673,65445,0.13831079402412233,0.13880307904996353
provisional_without_pool_centering,2014-01,106181,0.14891143922323516,81289,0.14439972800207543,0.1460064473258296
provisional_without_pool_centering,2014-02,108120,0.14728777302020601,79651,0.14088801786555694,0.1430932326926938
provisional_without_pool_centering,2014-03,80830,0.1476659438584233,60179,0.14279574433663697,0.14316917976868246
provisional_without_pool_centering,2014-04,113306,0.14726578852210984,89232,0.14261013871248485,0.1441804468367671
provisional_without_pool_centering,2014-05,162815,0.14612911976569765,126191,0.14205788785255077,0.14265614762268508
provisional_without_pool_centering,2014-06,105949,0.14638152588516887,77629,0.14040891604522684,0.1419576478009314
provisional_without_pool_centering,2014-07,104568,0.14420296016452946,77884,0.14000663796142776,0.1410323395154555
provisional_without_pool_centering,2014-08,124004,0.14336473740509967,95737,0.13935743511003648,0.14282311855056548
provisional_without_pool_centering,2014-09,122451,0.1413750478562864,95259,0.13753957082995244,0.13991135775109212
provisional_without_pool_centering,2014-10,100479,0.140584685826794,76267,0.1366351845357679,0.13806934959809425
provisional_without_pool_centering,2014-11,107622,0.14501232353049856,81645,0.1409422418993123,0.14154703103499125
provisional_without_pool_centering,2014-12,94431,0.14690517030346953,70550,0.14175608430191852,0.1413232080433178
provisional_without_pool_centering,2015-01,119188,0.1466724053889008,89310,0.14214337110134204,0.14301551463703546
provisional_without_pool_centering,2015-02,115470,0.14301935547224007,91069,0.1394843819435128,0.1408391753876161
provisional_without_pool_centering,2015-03,98328,0.14589589171598125,74441,0.1413241089957592,0.14294080489593167
provisional_without_pool_centering,2015-04,120313,0.14462495389889346,96431,0.14072139497618819,0.1411449748553981
provisional_without_pool_centering,2015-05,159203,0.14416678486771067,123999,0.14002146730574455,0.1410949021103982
provisional_without_pool_centering,2015-06,133429,0.1437892654298002,100399,0.13910106011870912,0.1410344339458968
provisional_without_pool_centering,2015-07,106171,0.14318963728345907,81232,0.13875725348441761,0.14068374643292697
provisional_without_pool_centering,2015-08,137771,0.1407615615171994,108745,0.13705917244500612,0.14040461511111746
provisional_without_pool_centering,2015-09,154547,0.1397080561434695,125379,0.13574559805939485,0.1390173806964231
provisional_without_pool_centering,2015-10,103432,0.14227471304867936,81712,0.13753004156418405,0.139442672554209
provisional_without_pool_centering,2015-11,118017,0.1415093313413954,93670,0.13710611235752465,0.13782485450295093
provisional_without_pool_centering,2015-12,120452,0.14518078763237344,96094,0.14102667767096477,0.14334223570105317
provisional_without_pool_centering,2016-01,142820,0.14842876750492812,111822,0.14339371685372548,0.14617404210702173
provisional_without_pool_centering,2016-02,131816,0.1439088722259697,103358,0.13921614797131804,0.14149156769821652
provisional_without_pool_centering,2016-03,132128,0.14626097883004185,106823,0.14180171777254114,0.14364726774250317
provisional_without_pool_centering,2016-04,155437,0.14580386889677088,124640,0.1422245054068944,0.14377650175885232
provisional_without_pool_centering,2016-05,137093,0.14470130865807712,111315,0.14092501760336723,0.1428058053019569
provisional_without_pool_centering,2016-06,142698,0.144263630212551,110644,0.13876127596414217,0.14126813853236594
provisional_without_pool_centering,2016-07,109570,0.1450542102559385,87396,0.14047460897068642,0.14293209434493165
provisional_without_pool_centering,2016-08,156349,0.14251590925968952,125466,0.1378908328765473,0.14106828550107872
provisional_without_pool_centering,2016-09,170541,0.1402966848099114,141565,0.1366572504052293,0.14154906017596586
provisional_without_pool_centering,2016-10,102692,0.14305095932052422,81888,0.13805784866184262,0.14190715383649383
provisional_without_pool_centering,2016-11,130785,0.14285749813319515,106284,0.13796467126091155,0.14085633062498779
provisional_without_pool_centering,2016-12,141489,0.1448416391553515,116345,0.14154583901938503,0.1436400786611406
provisional_without_pool_centering,2017-01,155897,0.14824821307710173,123531,0.1433118029670791,0.14670666475019908
provisional_without_pool_centering,2017-02,150759,0.14307193533865675,121558,0.13866917817663166,0.14262319169159204
provisional_without_pool_centering,2017-03,117131,0.1470418619821264,96153,0.14230686907083523,0.1454640615563146
provisional_without_pool_centering,2017-04,148123,0.14842458312074727,121788,0.1446490627444461,0.14660659289062322
provisional_without_pool_centering,2017-05,168769,0.1430774334150088,138400,0.13860288030526846,0.1414714100110548
provisional_without_pool_centering,2017-06,143535,0.1428920135720134,115773,0.13927480711034057,0.14381991804577768
provisional_without_pool_centering,2017-07,130033,0.14347636789849655,104188,0.13958859428260528,0.1447036230325956
provisional_without_pool_centering,2017-08,171045,0.14219041428567805,139774,0.1378863327557023,0.14385007764281413
provisional_without_pool_centering,2017-09,166013,0.13913124424112336,138049,0.13557870076137557,0.14127705307757643
provisional_without_pool_centering,2017-10,114268,0.1415883200862777,93445,0.13721307399173227,0.1430673773604005
provisional_without_pool_centering,2017-11,124767,0.14005103111021264,101873,0.13607049178029146,0.1397531099635756
provisional_without_pool_centering,2017-12,152995,0.14566427763475756,126971,0.14215757976699167,0.14593946554204865
provisional_without_pool_centering,2018-01,158039,0.14684402427124083,128128,0.14322317638843926,0.14795017354637724
provisional_without_pool_centering,2018-02,159448,0.143254547147386,130833,0.1401713772284427,0.14516506605768278
provisional_without_pool_centering,2018-03,140200,0.14422310773978944,113958,0.13944805005656838,0.1438710706118439
provisional_without_pool_centering,2018-04,136794,0.14579099137818255,114566,0.14262538383803036,0.14638299361794493
