model,month,players_seen,effective_min,effective_p01,effective_p10,effective_p25,effective_p50,effective_p75,effective_p90,effective_p99,effective_max
provisional_fixed_1500_entry,2013-09,212122,899.2957573609043,1192.5,1372.5,1472.5,1627.5,1812.5,1982.5,2307.5,2873.891684187095
provisional_fixed_1500_entry,2013-10,214079,901.1427132478266,1192.5,1372.5,1472.5,1622.5,1807.5,1977.5,2312.5,2952.6021233473643
provisional_fixed_1500_entry,2013-11,216091,900.9784212400621,1197.5,1377.5,1477.5,1627.5,1812.5,1987.5,2322.5,2963.192147627128
provisional_fixed_1500_entry,2013-12,218026,900.1666365736704,1192.5,1372.5,1472.5,1627.5,1812.5,1987.5,2317.5,2934.959077705373
provisional_fixed_1500_entry,2014-01,220322,900.0479538769263,1187.5,1372.5,1472.5,1627.5,1812.5,1987.5,2322.5,2965.5111493484746
provisional_fixed_1500_entry,2014-02,222921,808.5298718020463,1187.5,1367.5,1467.5,1622.5,1807.5,1987.5,2332.5,2984.984219414563
provisional_fixed_1500_entry,2014-03,224736,807.702123951387,1182.5,1367.5,1467.5,1617.5,1807.5,1987.5,2332.5,3022.499530715617
provisional_fixed_1500_entry,2014-04,226783,809.5044616464912,1182.5,1367.5,1467.5,1622.5,1812.5,1992.5,2337.5,3013.0133834245216
provisional_fixed_1500_entry,2014-05,229831,808.5426595037129,1182.5,1367.5,1467.5,1622.5,1812.5,1992.5,2332.5,2993.2400175855173
provisional_fixed_1500_entry,2014-06,232388,809.8931440714966,1182.5,1367.5,1467.5,1627.5,1817.5,1997.5,2337.5,3016.675984932095
provisional_fixed_1500_entry,2014-07,234772,809.1435895909655,1182.5,1362.5,1467.5,1622.5,1812.5,1992.5,2337.5,3014.9979930815343
provisional_fixed_1500_entry,2014-08,237112,811.3785160246127,1182.5,1362.5,1467.5,1622.5,1817.5,1997.5,2342.5,2981.8980300961525
provisional_fixed_1500_entry,2014-09,239031,805.1011324702514,1177.5,1362.5,1467.5,1622.5,1812.5,1997.5,2342.5,2973.734662172254
provisional_fixed_1500_entry,2014-10,241314,805.1785039523459,1177.5,1362.5,1467.5,1622.5,1817.5,1997.5,2342.5,3041.598617077192
provisional_fixed_1500_entry,2014-11,243994,804.9106037731443,1182.5,1367.5,1467.5,1627.5,1822.5,2007.5,2347.5,2991.806030929235
provisional_fixed_1500_entry,2014-12,246568,804.0554531427239,1187.5,1362.5,1467.5,1627.5,1822.5,2002.5,2352.5,2979.4283243159866
provisional_fixed_1500_entry,2015-01,249606,852.1002659849146,1177.5,1362.5,1462.5,1617.5,1817.5,2002.5,2352.5,2970.9798799973705
provisional_fixed_1500_entry,2015-02,252154,889.5778079915979,1177.5,1357.5,1462.5,1617.5,1807.5,1997.5,2347.5,3019.0858297731315
provisional_fixed_1500_entry,2015-03,254504,897.1834229701623,1177.5,1357.5,1462.5,1612.5,1807.5,1997.5,2347.5,2994.7116618648106
provisional_fixed_1500_entry,2015-04,256990,896.9034641298213,1172.5,1357.5,1462.5,1617.5,1812.5,1997.5,2347.5,2966.08194748029
provisional_fixed_1500_entry,2015-05,260361,888.3226196565439,1167.5,1352.5,1457.5,1617.5,1812.5,2002.5,2352.5,3045.0515046910105
provisional_fixed_1500_entry,2015-06,263697,882.1613152003939,1172.5,1352.5,1462.5,1617.5,1812.5,2002.5,2352.5,3039.409894329755
provisional_fixed_1500_entry,2015-07,266375,896.0409127060923,1167.5,1352.5,1457.5,1612.5,1807.5,1997.5,2357.5,3072.2951154285342
provisional_fixed_1500_entry,2015-08,269027,875.1011680160053,1167.5,1352.5,1457.5,1612.5,1807.5,1997.5,2357.5,3018.344916790087
provisional_fixed_1500_entry,2015-09,271697,901.073715322237,1167.5,1352.5,1457.5,1612.5,1812.5,2002.5,2367.5,3049.257426714885
provisional_fixed_1500_entry,2015-10,273996,901.4766004610234,1162.5,1347.5,1457.5,1612.5,1807.5,1997.5,2362.5,3042.8910378808723
provisional_fixed_1500_entry,2015-11,276727,870.9375610357985,1162.5,1347.5,1457.5,1607.5,1807.5,2002.5,2362.5,3033.004361796385
provisional_fixed_1500_entry,2015-12,279452,877.9478721326359,1157.5,1347.5,1452.5,1607.5,1807.5,1997.5,2362.5,3023.836320198655
provisional_fixed_1500_entry,2016-01,282958,900.4775147947264,1157.5,1342.5,1452.5,1602.5,1797.5,1987.5,2357.5,3010.776107319929
provisional_fixed_1500_entry,2016-02,285934,873.2757986986153,1157.5,1337.5,1447.5,1597.5,1792.5,1982.5,2357.5,2994.2817064042433
provisional_fixed_1500_entry,2016-03,288812,871.0719621220957,1157.5,1342.5,1452.5,1602.5,1797.5,1987.5,2352.5,2970.004342889845
provisional_fixed_1500_entry,2016-04,291822,872.477474068519,1157.5,1342.5,1452.5,1607.5,1802.5,1992.5,2352.5,3050.0568017229843
provisional_fixed_1500_entry,2016-05,294577,879.3010920465308,1157.5,1342.5,1452.5,1602.5,1802.5,1992.5,2357.5,3069.012853583852
provisional_fixed_1500_entry,2016-06,297892,886.9516878833972,1157.5,1337.5,1447.5,1602.5,1797.5,1992.5,2357.5,3080.2775371505327
provisional_fixed_1500_entry,2016-07,300285,888.7920227969039,1157.5,1342.5,1452.5,1602.5,1802.5,1992.5,2357.5,3055.8958501347365
provisional_fixed_1500_entry,2016-08,303374,875.4082404069252,1157.5,1337.5,1447.5,1602.5,1797.5,1992.5,2357.5,3099.187879872673
provisional_fixed_1500_entry,2016-09,306107,870.5139590391799,1152.5,1332.5,1442.5,1592.5,1787.5,1982.5,2357.5,3069.619222233494
provisional_fixed_1500_entry,2016-10,308218,853.7006682408185,1147.5,1332.5,1442.5,1592.5,1787.5,1982.5,2352.5,3059.41742253323
provisional_fixed_1500_entry,2016-11,311147,855.7384675548051,1147.5,1332.5,1442.5,1592.5,1787.5,1982.5,2357.5,3077.1718475004536
provisional_fixed_1500_entry,2016-12,313960,854.6807852077426,1152.5,1332.5,1447.5,1597.5,1797.5,1987.5,2362.5,3038.9640580897135
provisional_fixed_1500_entry,2017-01,317775,856.2740083642943,1147.5,1332.5,1442.5,1592.5,1787.5,1982.5,2352.5,3026.1793786216513
provisional_fixed_1500_entry,2017-02,320759,853.4126784370676,1147.5,1327.5,1442.5,1592.5,1787.5,1982.5,2357.5,3042.4591352041816
provisional_fixed_1500_entry,2017-03,322957,855.0050781878604,1147.5,1332.5,1442.5,1592.5,1792.5,1982.5,2357.5,3139.529063772143
provisional_fixed_1500_entry,2017-04,325913,843.9129327884486,1137.5,1327.5,1437.5,1592.5,1787.5,1987.5,2362.5,3163.077573097293
provisional_fixed_1500_entry,2017-05,328980,854.7330140195068,1147.5,1327.5,1442.5,1592.5,1792.5,1982.5,2362.5,3102.7878891416685
provisional_fixed_1500_entry,2017-06,331640,853.8207882232617,1147.5,1332.5,1442.5,1597.5,1792.5,1987.5,2362.5,3095.7177557936548
provisional_fixed_1500_entry,2017-07,334347,853.4224267845831,1147.5,1332.5,1442.5,1597.5,1792.5,1987.5,2362.5,3094.7011835367807
provisional_fixed_1500_entry,2017-08,337129,841.9930841148898,1142.5,1327.5,1442.5,1597.5,1792.5,1987.5,2362.5,3088.36698771093
provisional_fixed_1500_entry,2017-09,339880,844.0372456769732,1142.5,1327.5,1442.5,1592.5,1792.5,1987.5,2367.5,3096.118269520389
provisional_fixed_1500_entry,2017-10,342003,844.4737682417148,1142.5,1327.5,1437.5,1592.5,1787.5,1982.5,2362.5,3100.402481160736
provisional_fixed_1500_entry,2017-11,344390,838.5107746036248,1142.5,1327.5,1437.5,1592.5,1792.5,1992.5,2367.5,3062.661528447285
provisional_fixed_1500_entry,2017-12,347525,847.4211726519585,1147.5,1327.5,1442.5,1592.5,1792.5,1987.5,2367.5,3096.2719370125224
provisional_fixed_1500_entry,2018-01,350594,839.3037935845092,1137.5,1322.5,1437.5,1592.5,1787.5,1987.5,2367.5,3112.9122279221237
provisional_fixed_1500_entry,2018-02,353502,841.5117939574491,1142.5,1327.5,1437.5,1592.5,1787.5,1982.5,2362.5,3150.732068976571
provisional_fixed_1500_entry,2018-03,355978,845.3773859026968,1142.5,1327.5,1442.5,1592.5,1792.5,1987.5,2362.5,3129.998704703693
provisional_fixed_1500_entry,2018-04,358254,846.7741949175125,1142.5,1327.5,1437.5,1592.5,1792.5,1992.5,2367.5,3135.8694389039956
provisional_fixed_1500_entry,2018-05,361594,842.5121480586811,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2367.5,3147.744262852744
provisional_fixed_1500_entry,2018-06,364493,847.0836573903672,1142.5,1322.5,1437.5,1592.5,1787.5,1987.5,2367.5,3181.5369479205847
provisional_fixed_1500_entry,2018-07,367002,844.6332604682018,1137.5,1322.5,1437.5,1592.5,1787.5,1982.5,2362.5,3157.3016158311066
provisional_fixed_1500_entry,2018-08,370041,842.5749533243645,1137.5,1322.5,1432.5,1587.5,1782.5,1982.5,2362.5,3105.042197983487
provisional_fixed_1500_entry,2018-09,372716,846.1417722641561,1137.5,1322.5,1437.5,1587.5,1787.5,1982.5,2362.5,3124.279601626427
provisional_fixed_1500_entry,2018-10,374320,844.5174616984938,1137.5,1322.5,1437.5,1587.5,1787.5,1987.5,2367.5,3147.088540334723
provisional_fixed_1500_entry,2018-11,376598,841.8777133402408,1137.5,1322.5,1437.5,1587.5,1792.5,1987.5,2367.5,3172.520717530733
provisional_fixed_1500_entry,2018-12,379292,846.5523145265336,1137.5,1322.5,1437.5,1587.5,1787.5,1987.5,2367.5,3181.9732869199042
provisional_fixed_1500_entry,2019-01,382258,844.3293853158751,1137.5,1322.5,1432.5,1587.5,1782.5,1977.5,2367.5,3139.496245372775
provisional_fixed_1500_entry,2019-02,385227,840.0294500219186,1137.5,1322.5,1432.5,1587.5,1787.5,1992.5,2372.5,3180.4434183376766
provisional_fixed_1500_entry,2019-03,387207,848.8168327894393,1137.5,1322.5,1437.5,1587.5,1787.5,1982.5,2367.5,3136.1853306320468
provisional_fixed_1500_entry,2019-04,389783,850.9216368099283,1137.5,1322.5,1437.5,1587.5,1787.5,1982.5,2367.5,3155.9295030709272
provisional_fixed_1500_entry,2019-05,393041,845.6121332140223,1137.5,1322.5,1437.5,1587.5,1787.5,1982.5,2362.5,3214.780681005168
provisional_fixed_1500_entry,2019-06,395348,850.1322009348222,1137.5,1322.5,1432.5,1587.5,1782.5,1982.5,2367.5,3235.0313881891007
provisional_fixed_1500_entry,2019-07,397811,850.0813481164143,1142.5,1322.5,1437.5,1592.5,1787.5,1987.5,2367.5,3208.1535903122754
provisional_fixed_1500_entry,2019-08,400598,854.9382537643628,1137.5,1322.5,1432.5,1587.5,1792.5,1987.5,2372.5,3230.7976878965646
provisional_fixed_1500_entry,2019-09,403401,849.1061554383205,1137.5,1322.5,1437.5,1592.5,1787.5,1987.5,2372.5,3227.8997600681605
provisional_fixed_1500_entry,2019-10,405002,848.8164557690643,1137.5,1322.5,1432.5,1587.5,1787.5,1987.5,2377.5,3293.5326279622254
provisional_fixed_1500_entry,2019-11,407499,850.8980064846785,1137.5,1322.5,1437.5,1592.5,1787.5,1987.5,2377.5,3255.4820823078594
provisional_fixed_1500_entry,2019-12,410364,855.9716807739953,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2377.5,3248.835296384822
provisional_fixed_1500_entry,2020-01,412890,857.7260034023476,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2382.5,3249.412856524493
provisional_fixed_1500_entry,2020-02,415476,828.4064711332132,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2377.5,3193.9017332966923
provisional_fixed_1500_entry,2020-03,417248,828.2922722276803,1137.5,1322.5,1432.5,1587.5,1787.5,1982.5,2372.5,3180.7213366324145
provisional_fixed_1500_entry,2020-04,418821,827.6494700100519,1137.5,1317.5,1432.5,1587.5,1787.5,1987.5,2372.5,3165.4470640246736
provisional_fixed_1500_entry,2020-05,418959,827.8360977805222,1137.5,1317.5,1432.5,1587.5,1787.5,1987.5,2372.5,3168.8527693098126
provisional_fixed_1500_entry,2020-06,419092,827.7863136159899,1137.5,1322.5,1437.5,1587.5,1787.5,1987.5,2372.5,3151.938582317077
provisional_fixed_1500_entry,2020-07,419101,827.7835085501737,1137.5,1322.5,1432.5,1587.5,1787.5,1987.5,2372.5,3151.8326063171926
provisional_fixed_1500_entry,2020-08,419308,827.7807038941315,1137.5,1322.5,1437.5,1587.5,1787.5,1987.5,2372.5,3142.168428789107
provisional_fixed_1500_entry,2020-09,419735,827.710759872976,1137.5,1317.5,1432.5,1592.5,1787.5,1987.5,2377.5,3133.2336868741195
provisional_fixed_1500_entry,2020-10,420244,827.7079658443216,1137.5,1317.5,1432.5,1587.5,1787.5,1987.5,2377.5,3163.618415172554
provisional_fixed_1500_entry,2020-11,420703,827.8472319904024,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2377.5,3151.674573112409
provisional_fixed_1500_entry,2020-12,421132,827.8633608641161,1137.5,1322.5,1437.5,1592.5,1792.5,1997.5,2382.5,3195.2773054324575
provisional_fixed_1500_entry,2021-01,421548,827.8126421201374,1137.5,1322.5,1437.5,1592.5,1792.5,1997.5,2382.5,3168.499592062565
provisional_fixed_1500_entry,2021-02,422000,828.0248813569009,1137.5,1317.5,1437.5,1592.5,1792.5,1997.5,2382.5,3200.353093354643
provisional_fixed_1500_entry,2021-03,422315,828.0220414402531,1137.5,1317.5,1432.5,1592.5,1792.5,1992.5,2377.5,3201.017341802007
provisional_fixed_1500_entry,2021-04,422997,828.2945262697597,1137.5,1322.5,1437.5,1592.5,1792.5,1992.5,2382.5,3180.1368253970495
provisional_fixed_1500_entry,2021-05,424119,828.7903801013692,1137.5,1322.5,1432.5,1587.5,1792.5,1992.5,2377.5,3194.1825021816903
provisional_fixed_1500_entry,2021-06,424918,827.8474461350335,1137.5,1322.5,1432.5,1587.5,1787.5,1987.5,2377.5,3170.7073734857895
provisional_fixed_1500_entry,2021-07,426942,827.322391695461,1137.5,1322.5,1432.5,1587.5,1787.5,1987.5,2372.5,3144.63005897444
provisional_fixed_1500_entry,2021-08,428806,827.9163465177154,1137.5,1317.5,1432.5,1587.5,1782.5,1982.5,2372.5,3185.8832028086354
provisional_fixed_1500_entry,2021-09,430943,827.7354698115972,1132.5,1317.5,1432.5,1587.5,1782.5,1982.5,2377.5,3193.482876735649
provisional_fixed_1500_entry,2021-10,432646,827.0629282570926,1132.5,1317.5,1432.5,1582.5,1782.5,1982.5,2377.5,3216.037233625159
provisional_fixed_1500_entry,2021-11,434809,826.0675110610189,1132.5,1317.5,1432.5,1587.5,1782.5,1987.5,2377.5,3218.9744365307206
provisional_fixed_1500_entry,2021-12,438200,826.0351339718478,1132.5,1317.5,1432.5,1582.5,1777.5,1977.5,2372.5,3289.6994066491197
provisional_fixed_1500_entry,2022-01,441296,825.1094788945169,1132.5,1317.5,1432.5,1582.5,1782.5,1982.5,2372.5,3310.220554143003
provisional_fixed_1500_entry,2022-02,443320,824.5876257901231,1137.5,1317.5,1432.5,1582.5,1782.5,1982.5,2377.5,3291.9304837903865
provisional_fixed_1500_entry,2022-03,445564,824.158457712322,1137.5,1322.5,1432.5,1582.5,1782.5,1982.5,2377.5,3313.749247767818
provisional_fixed_1500_entry,2022-04,448299,824.9809905256917,1137.5,1322.5,1432.5,1582.5,1782.5,1982.5,2382.5,3318.171430492464
provisional_fixed_1500_entry,2022-05,451898,824.9122297615805,1132.5,1317.5,1432.5,1582.5,1777.5,1977.5,2372.5,3332.2357246634765
provisional_fixed_1500_entry,2022-06,454636,824.4880262530513,1132.5,1317.5,1427.5,1577.5,1777.5,1977.5,2372.5,3285.5894887679965
provisional_fixed_1500_entry,2022-07,457524,824.1357774614877,1132.5,1317.5,1427.5,1577.5,1772.5,1972.5,2372.5,3322.5474519190807
provisional_fixed_1500_entry,2022-08,460759,824.6574974289865,1132.5,1317.5,1427.5,1572.5,1767.5,1967.5,2362.5,3279.8483985699754
provisional_fixed_1500_entry,2022-09,463718,825.1443631398533,1132.5,1317.5,1427.5,1572.5,1767.5,1967.5,2362.5,3209.140444221997
provisional_fixed_1500_entry,2022-10,466362,824.3604346759364,1132.5,1312.5,1427.5,1572.5,1762.5,1962.5,2357.5,3195.3262008681468
provisional_fixed_1500_entry,2022-11,469589,826.22167629041,1132.5,1312.5,1427.5,1572.5,1762.5,1962.5,2357.5,3209.3316875278074
provisional_fixed_1500_entry,2022-12,473150,826.6720108217788,1127.5,1312.5,1422.5,1567.5,1757.5,1957.5,2357.5,3226.6077746371266
provisional_fixed_1500_entry,2023-01,476049,825.8010931692754,1127.5,1312.5,1422.5,1567.5,1757.5,1957.5,2357.5,3216.555054229438
provisional_fixed_1500_entry,2023-02,480059,826.7723644011511,1127.5,1312.5,1422.5,1567.5,1757.5,1957.5,2357.5,3247.1613254776066
provisional_fixed_1500_entry,2023-03,483551,827.2995542937518,1127.5,1312.5,1422.5,1567.5,1757.5,1957.5,2357.5,3242.8887387357418
provisional_fixed_1500_entry,2023-04,486614,827.0138149863104,1127.5,1307.5,1422.5,1562.5,1752.5,1947.5,2352.5,3247.003099473984
provisional_fixed_1500_entry,2023-05,490437,824.8651055153332,1127.5,1307.5,1422.5,1562.5,1752.5,1952.5,2347.5,3225.4541021426057
provisional_fixed_1500_entry,2023-06,493953,824.2086877254184,1127.5,1307.5,1422.5,1562.5,1752.5,1952.5,2352.5,3234.7997258141563
provisional_fixed_1500_entry,2023-07,496992,824.321233527325,1127.5,1307.5,1417.5,1562.5,1752.5,1952.5,2352.5,3149.171321049836
provisional_fixed_1500_entry,2023-08,500593,825.3061892982752,1127.5,1307.5,1417.5,1562.5,1752.5,1952.5,2357.5,3190.715059258226
provisional_fixed_1500_entry,2023-09,504526,823.9526325741655,1127.5,1307.5,1417.5,1562.5,1752.5,1952.5,2352.5,3233.118358639199
provisional_fixed_1500_entry,2023-10,506855,812.1781905386795,1127.5,1307.5,1417.5,1562.5,1747.5,1947.5,2352.5,3210.219323011078
provisional_fixed_1500_entry,2023-11,510680,824.9281696506023,1127.5,1307.5,1417.5,1557.5,1742.5,1942.5,2347.5,3199.6155963777524
provisional_fixed_1500_entry,2023-12,513968,824.8337186397949,1122.5,1302.5,1412.5,1557.5,1742.5,1942.5,2337.5,3127.32574352357
provisional_fixed_1500_entry,2024-01,517402,805.5465332622362,1127.5,1307.5,1412.5,1557.5,1742.5,1942.5,2342.5,3184.1325367006907
provisional_fixed_1500_entry,2024-02,521940,801.5746922859445,1122.5,1307.5,1417.5,1557.5,1747.5,1947.5,2352.5,3178.3139799911323
provisional_fixed_1500_entry,2024-03,525982,798.643922425495,1117.5,1302.5,1412.5,1552.5,1737.5,1942.5,2347.5,3179.133942351401
provisional_fixed_1500_entry,2024-04,529797,785.0945701284152,1122.5,1302.5,1412.5,1552.5,1737.5,1937.5,2337.5,3235.670606694326
provisional_fixed_1500_entry,2024-05,535092,787.8066560693586,1122.5,1302.5,1412.5,1552.5,1737.5,1937.5,2337.5,3248.5831420865425
provisional_fixed_1500_entry,2024-06,538881,805.9676928683184,1122.5,1302.5,1412.5,1552.5,1732.5,1932.5,2337.5,3212.5955378440995
provisional_fixed_1500_entry,2024-07,541528,784.4237121098644,1122.5,1302.5,1412.5,1552.5,1732.5,1932.5,2337.5,3190.4906111058353
provisional_fixed_1500_entry,2024-08,545471,795.6876682604938,1122.5,1302.5,1412.5,1552.5,1737.5,1932.5,2337.5,3198.3494788205894
provisional_fixed_1500_entry,2024-09,548434,794.1498848908996,1122.5,1302.5,1412.5,1552.5,1737.5,1932.5,2337.5,3178.670915456426
provisional_fixed_1500_entry,2024-10,551044,813.0094327963035,1127.5,1302.5,1412.5,1552.5,1737.5,1932.5,2337.5,3234.0838006726826
provisional_fixed_1500_entry,2024-11,554867,774.9638668287423,1122.5,1302.5,1412.5,1552.5,1737.5,1932.5,2337.5,3202.3445788540016
provisional_fixed_1500_entry,2024-12,558560,799.9599953129767,1117.5,1297.5,1407.5,1547.5,1727.5,1922.5,2327.5,3217.08727416772
provisional_fixed_1500_entry,2025-01,562049,788.3114951061482,1117.5,1302.5,1407.5,1547.5,1732.5,1932.5,2332.5,3232.065444466484
provisional_fixed_1500_entry,2025-02,566253,788.2657606778017,1122.5,1302.5,1412.5,1552.5,1732.5,1932.5,2332.5,3227.987453074207
provisional_fixed_1500_entry,2025-03,569841,761.4618803473015,1117.5,1297.5,1407.5,1547.5,1732.5,1927.5,2332.5,3186.949875091854
provisional_fixed_1500_entry,2025-04,572901,822.3591303725208,1122.5,1302.5,1412.5,1547.5,1732.5,1927.5,2327.5,3204.1350496082446
provisional_fixed_1500_entry,2025-05,576432,822.4641753945539,1122.5,1302.5,1412.5,1552.5,1732.5,1927.5,2332.5,3211.590139398053
provisional_fixed_1500_entry,2025-06,580020,800.9012796119941,1122.5,1302.5,1407.5,1547.5,1732.5,1927.5,2327.5,3188.870251452951
provisional_fixed_1500_entry,2025-07,583072,810.6038017433433,1122.5,1302.5,1407.5,1547.5,1732.5,1932.5,2337.5,3244.085447216673
provisional_fixed_1500_entry,2025-08,586106,801.1969034021104,1122.5,1297.5,1407.5,1547.5,1732.5,1932.5,2332.5,3233.8270471895803
provisional_fixed_1500_entry,2025-09,588993,783.487177574216,1122.5,1302.5,1407.5,1552.5,1732.5,1927.5,2332.5,3245.2237974031204
provisional_fixed_1500_entry,2025-10,591352,754.9136878101773,1117.5,1297.5,1407.5,1547.5,1727.5,1922.5,2327.5,3204.108836245165
provisional_fixed_1500_entry,2025-11,594327,764.3102027590992,1122.5,1302.5,1412.5,1552.5,1732.5,1932.5,2332.5,3233.342475509964
provisional_fixed_1500_entry,2025-12,597530,773.4546814725602,1117.5,1297.5,1407.5,1547.5,1727.5,1922.5,2332.5,3261.246783680048
provisional_without_pool,2008-04,35706,1012.321981391361,1227.5,1337.5,1412.5,1497.5,1567.5,1642.5,1772.5,2048.2590991019397
provisional_without_pool,2008-07,63413,950.1515371951031,1207.5,1327.5,1407.5,1492.5,1567.5,1647.5,1787.5,2011.3277891882178
provisional_without_pool,2008-10,78126,950.1515371951031,1182.5,1312.5,1392.5,1482.5,1567.5,1652.5,1817.5,2067.9678800128486
provisional_without_pool,2009-01,88435,837.966261535762,1167.5,1307.5,1387.5,1477.5,1572.5,1657.5,1832.5,2067.9678800128486
provisional_without_pool,2009-04,96130,837.966261535762,1157.5,1297.5,1382.5,1477.5,1572.5,1662.5,1847.5,2165.3377326254426
provisional_without_pool,2009-07,106936,837.4186335890637,1142.5,1287.5,1377.5,1472.5,1567.5,1662.5,1867.5,2187.901890443626
provisional_without_pool,2009-09,111986,837.966261535762,1127.5,1277.5,1372.5,1467.5,1567.5,1667.5,1882.5,2200.4622995678
provisional_without_pool,2009-11,115356,837.966261535762,1122.5,1272.5,1367.5,1467.5,1567.5,1672.5,1892.5,2200.4622995678
provisional_without_pool,2010-01,119145,837.966261535762,1112.5,1272.5,1362.5,1467.5,1567.5,1672.5,1902.5,2225.8581756980407
provisional_without_pool,2010-03,122006,837.966261535762,1107.5,1267.5,1362.5,1462.5,1567.5,1672.5,1907.5,2294.843289215797
provisional_without_pool,2010-05,126711,837.966261535762,1097.5,1262.5,1357.5,1462.5,1567.5,1677.5,1912.5,2294.843289215797
provisional_without_pool,2010-07,130342,775.1249207678293,1092.5,1257.5,1357.5,1462.5,1567.5,1677.5,1917.5,2241.5463504043128
provisional_without_pool,2010-09,135161,794.2377838516595,1082.5,1252.5,1352.5,1457.5,1567.5,1677.5,1927.5,2276.0039855110376
provisional_without_pool,2010-11,138572,656.9521717898574,1077.5,1247.5,1347.5,1457.5,1567.5,1682.5,1932.5,2274.526537977091
provisional_without_pool,2011-01,142158,656.9521717898574,1072.5,1242.5,1347.5,1457.5,1567.5,1682.5,1937.5,2281.732981657457
provisional_without_pool,2011-03,145507,656.9521717898574,1067.5,1237.5,1342.5,1452.5,1567.5,1682.5,1942.5,2314.966757006609
provisional_without_pool,2011-05,149681,656.9521717898574,1062.5,1232.5,1337.5,1452.5,1567.5,1682.5,1942.5,2310.3375123918267
provisional_without_pool,2011-07,153718,656.9521717898574,1057.5,1232.5,1337.5,1447.5,1567.5,1682.5,1947.5,2330.422251273619
provisional_without_pool,2011-09,158478,620.5106243606347,1052.5,1227.5,1332.5,1447.5,1567.5,1687.5,1952.5,2342.251857057246
provisional_without_pool,2011-11,162520,656.9521717898574,1047.5,1222.5,1327.5,1442.5,1567.5,1687.5,1957.5,2380.202425073946
provisional_without_pool,2012-01,167627,656.9521717898574,1042.5,1222.5,1327.5,1442.5,1562.5,1682.5,1957.5,2380.1357930189106
provisional_without_pool,2012-03,171133,656.9521717898574,1037.5,1217.5,1322.5,1442.5,1562.5,1682.5,1962.5,2395.3889325808154
provisional_without_pool,2012-05,178038,656.9521717898574,1037.5,1212.5,1322.5,1437.5,1562.5,1682.5,1962.5,2406.1189358214133
provisional_without_pool,2012-07,182593,656.9521717898574,1032.5,1207.5,1317.5,1437.5,1557.5,1682.5,1962.5,2414.9407461576934
provisional_without_pool,2012-08,184603,636.8345882813153,1027.5,1207.5,1317.5,1437.5,1557.5,1682.5,1967.5,2414.9407461576934
provisional_without_pool,2012-09,187074,636.8345882813153,1022.5,1207.5,1317.5,1432.5,1557.5,1682.5,1967.5,2484.174665539023
provisional_without_pool,2012-10,188463,636.8345882813153,1022.5,1202.5,1312.5,1432.5,1557.5,1682.5,1967.5,2484.174665539023
provisional_without_pool,2012-11,190357,636.8345882813153,1022.5,1202.5,1312.5,1432.5,1557.5,1682.5,1972.5,2492.9316356122363
provisional_without_pool,2012-12,192314,636.8345882813153,1017.5,1202.5,1312.5,1432.5,1557.5,1682.5,1972.5,2492.9316356122363
provisional_without_pool,2013-01,194095,636.8345882813153,1017.5,1202.5,1312.5,1432.5,1557.5,1682.5,1972.5,2492.9316356122363
provisional_without_pool,2013-02,195949,636.8345882813153,1012.5,1197.5,1312.5,1432.5,1557.5,1682.5,1977.5,2541.4333394904957
provisional_without_pool,2013-03,198152,636.8345882813153,1012.5,1197.5,1307.5,1427.5,1557.5,1682.5,1972.5,2590.4717218408005
provisional_without_pool,2013-04,200710,636.8345882813153,1012.5,1197.5,1307.5,1427.5,1557.5,1682.5,1972.5,2590.4717218408005
provisional_without_pool,2013-05,203414,636.8345882813153,1007.5,1192.5,1307.5,1427.5,1552.5,1682.5,1972.5,2522.869718680543
provisional_without_pool,2013-06,206152,636.8345882813153,1007.5,1192.5,1302.5,1427.5,1552.5,1682.5,1972.5,2511.8644730634396
provisional_without_pool,2013-07,208061,636.8345882813153,1007.5,1192.5,1302.5,1427.5,1552.5,1682.5,1972.5,2511.8644730634396
provisional_without_pool,2013-08,210261,636.8345882813153,1002.5,1187.5,1302.5,1422.5,1552.5,1682.5,1977.5,2508.565697710572
provisional_without_pool,2013-09,212122,636.8345882813153,997.5,1187.5,1302.5,1422.5,1552.5,1682.5,1977.5,2508.565697710572
provisional_without_pool,2013-10,214079,636.8345882813153,997.5,1182.5,1297.5,1422.5,1552.5,1682.5,1982.5,2539.7713417945315
provisional_without_pool,2013-11,216091,590.6056804319052,997.5,1182.5,1297.5,1422.5,1552.5,1682.5,1982.5,2539.7713417945315
provisional_without_pool,2013-12,218026,590.6056804319052,992.5,1182.5,1297.5,1422.5,1552.5,1682.5,1982.5,2554.2232253668876
provisional_without_pool,2014-01,220322,590.6056804319052,992.5,1182.5,1297.5,1417.5,1552.5,1682.5,1982.5,2554.2232253668876
provisional_without_pool,2014-02,222921,590.6056804319052,987.5,1177.5,1297.5,1417.5,1552.5,1682.5,1982.5,2554.2232253668876
provisional_without_pool,2014-03,224736,590.6056804319052,987.5,1177.5,1292.5,1417.5,1552.5,1682.5,1982.5,2589.903215986761
